high_season;min_diff;delay_15;period_day
0;6;0;Morning
0;6;0;Morning
0;1;0;Morning
0;10;0;Morning
0;16;1;Morning
0;46;1;Morning
0;5;0;Morning
0;10;0;Morning
0;10;0;Morning
0;20;1;Morning
0;2;0;Morning
0;13;0;Morning
0;7;0;Morning
0;18;1;Morning
0;0;0;Morning
0;8;0;Morning
0;3;0;Morning
0;2;0;Morning
0;2;0;Morning
0;5;0;Morning
0;9;0;Morning
0;10;0;Morning
0;2;0;Morning
0;9;0;Morning
0;12;0;Morning
0;31;1;Morning
0;16;1;Morning
0;19;1;Morning
0;10;0;Morning
0;16;1;Morning
0;12;0;Morning
0;0;0;Morning
0;24;1;Morning
0;13;0;Morning
0;16;1;Morning
0;24;1;Morning
0;0;0;Afternoon
0;1;0;Afternoon
0;6;0;Afternoon
0;0;0;Afternoon
0;8;0;Morning
0;2;0;Afternoon
0;21;1;Morning
0;3;0;Afternoon
0;22;1;Morning
0;25;1;Afternoon
0;4;0;Morning
0;21;1;Afternoon
0;21;1;Morning
0;6;0;Morning
0;3;0;Morning
0;22;1;Morning
0;5;0;Morning
0;0;0;Morning
0;12;0;Morning
0;7;0;Morning
0;4;0;Morning
0;4;0;Morning
0;16;1;Morning
0;9;0;Morning
0;0;0;Morning
0;8;0;Morning
0;13;0;Morning
0;10;0;Morning
0;3;0;Morning
0;10;0;Morning
0;2;0;Morning
0;4;0;Morning
0;12;0;Morning
0;2;0;Morning
0;7;0;Afternoon
0;0;0;Afternoon
0;1;0;Afternoon
0;0;0;Afternoon
0;41;1;Afternoon
0;5;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;3;0;Afternoon
0;8;0;Night
0;14;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;156;1;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;3;0;Night
0;0;0;Night
0;145;1;Night
0;13;0;Night
0;3;0;Night
0;3;0;Night
0;0;0;Night
0;0;0;Night
0;2;0;Night
0;1;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;7;0;Night
0;0;0;Night
0;0;0;Night
0;2;0;Night
0;0;0;Night
0;57;1;Night
0;7;0;Night
0;0;0;Night
0;16;1;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;20;1;Night
0;3;0;Night
0;8;0;Night
0;5;0;Night
0;41;1;Night
0;0;0;Night
0;10;0;Night
0;0;0;Night
0;0;0;Night
0;16;1;Morning
0;10;0;Morning
0;0;0;Morning
0;0;0;Morning
0;12;0;Morning
0;9;0;Morning
0;8;0;Morning
0;2;0;Morning
0;90;1;Morning
0;3;0;Morning
0;6;0;Morning
0;12;0;Morning
0;9;0;Morning
0;0;0;Morning
0;84;1;Morning
0;0;0;Morning
0;0;0;Morning
0;35;1;Morning
0;0;0;Morning
0;16;1;Morning
0;8;0;Morning
0;1;0;Afternoon
0;9;0;Afternoon
0;3;0;Afternoon
0;6;0;Afternoon
0;2;0;Afternoon
0;3;0;Afternoon
0;10;0;Afternoon
0;8;0;Afternoon
0;4;0;Afternoon
0;1;0;Afternoon
0;6;0;Afternoon
0;1;0;Afternoon
0;9;0;Afternoon
0;17;1;Afternoon
0;7;0;Afternoon
0;161;1;Afternoon
0;8;0;Afternoon
0;10;0;Afternoon
0;54;1;Afternoon
0;0;0;Afternoon
0;17;1;Afternoon
0;0;0;Afternoon
0;3;0;Afternoon
0;7;0;Afternoon
0;17;1;Afternoon
0;9;0;Afternoon
0;1;0;Night
0;0;0;Night
0;9;0;Night
0;13;0;Night
0;6;0;Night
0;4;0;Night
0;0;0;Night
0;0;0;Night
0;1;0;Night
0;0;0;Night
0;0;0;Night
0;12;0;Night
0;18;1;Night
0;2;0;Night
0;3;0;Night
0;1;0;Night
0;0;0;Night
0;2;0;Night
0;2;0;Night
0;0;0;Night
0;3;0;Night
0;0;0;Night
0;5;0;Night
0;1;0;Night
0;0;0;Night
0;8;0;Morning
0;9;0;Morning
0;17;1;Morning
0;12;0;Morning
0;38;1;Morning
0;14;0;Morning
0;0;0;Morning
0;15;1;Morning
0;25;1;Morning
0;11;0;Morning
0;13;0;Morning
0;25;1;Morning
0;2;0;Morning
0;21;1;Morning
0;10;0;Morning
0;6;0;Morning
0;7;0;Morning
0;18;1;Morning
0;9;0;Morning
0;24;1;Morning
0;19;1;Morning
0;15;1;Morning
0;13;0;Morning
0;6;0;Morning
0;17;1;Morning
0;9;0;Morning
0;16;1;Morning
0;0;0;Afternoon
0;40;1;Night
0;11;0;Afternoon
0;34;1;Morning
0;12;0;Night
0;23;1;Morning
0;52;1;Night
0;1;0;Morning
0;127;1;Night
0;7;0;Morning
0;0;0;Morning
0;11;0;Morning
0;16;1;Morning
0;5;0;Morning
0;6;0;Morning
0;17;1;Morning
0;0;0;Morning
0;0;0;Morning
0;21;1;Morning
0;3;0;Morning
0;12;0;Morning
0;12;0;Morning
0;7;0;Morning
0;10;0;Morning
0;14;0;Morning
0;0;0;Morning
0;13;0;Morning
0;37;1;Morning
0;0;0;Morning
0;35;1;Morning
0;32;1;Afternoon
0;7;0;Afternoon
0;7;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;1;0;Afternoon
0;15;1;Afternoon
0;2;0;Afternoon
0;0;0;Afternoon
0;3;0;Afternoon
0;0;0;Afternoon
0;3;0;Afternoon
0;6;0;Afternoon
0;14;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;3;0;Afternoon
0;2;0;Afternoon
0;17;1;Afternoon
0;0;0;Afternoon
0;62;1;Afternoon
0;25;1;Afternoon
0;30;1;Afternoon
0;13;0;Afternoon
0;28;1;Afternoon
0;6;0;Morning
0;21;1;Morning
0;16;1;Morning
0;4;0;Morning
0;0;0;Morning
0;8;0;Morning
0;3;0;Morning
0;0;0;Morning
0;19;1;Morning
0;5;0;Morning
0;4;0;Morning
0;2;0;Morning
0;0;0;Morning
0;3;0;Morning
0;6;0;Morning
0;1;0;Morning
0;1;0;Morning
0;3;0;Morning
0;0;0;Morning
0;2;0;Afternoon
0;6;0;Afternoon
0;2;0;Afternoon
0;34;1;Afternoon
0;2;0;Afternoon
0;4;0;Afternoon
0;16;1;Afternoon
0;17;1;Afternoon
0;4;0;Afternoon
0;0;0;Afternoon
0;157;1;Afternoon
0;0;0;Afternoon
0;9;0;Afternoon
0;22;1;Afternoon
0;2;0;Afternoon
0;2;0;Afternoon
0;161;1;Afternoon
0;9;0;Afternoon
0;8;0;Afternoon
0;110;1;Afternoon
0;6;0;Afternoon
0;6;0;Afternoon
0;3;0;Afternoon
0;0;0;Afternoon
0;2;0;Afternoon
0;5;0;Afternoon
0;13;0;Morning
0;15;1;Morning
0;18;1;Morning
0;1;0;Morning
0;12;0;Morning
0;10;0;Morning
0;4;0;Morning
0;108;1;Morning
0;66;1;Morning
0;25;1;Morning
0;52;1;Morning
0;4;0;Morning
0;7;0;Morning
0;46;1;Morning
0;5;0;Morning
0;74;1;Morning
0;7;0;Morning
0;17;1;Morning
0;34;1;Morning
0;17;1;Morning
0;14;0;Night
0;0;0;Afternoon
0;18;1;Night
0;23;1;Night
0;40;1;Night
0;4;0;Afternoon
0;14;0;Night
0;13;0;Night
0;13;0;Night
0;15;1;Afternoon
0;79;1;Night
0;0;0;Night
0;8;0;Afternoon
0;6;0;Night
0;0;0;Night
0;0;0;Night
0;140;1;Afternoon
0;0;0;Afternoon
0;7;0;Afternoon
0;8;0;Afternoon
0;0;0;Afternoon
0;21;1;Afternoon
0;43;1;Night
0;9;0;Night
0;83;1;Night
0;0;0;Night
0;52;1;Night
0;25;1;Night
0;11;0;Night
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;17;1;Night
0;14;0;Night
0;6;0;Night
0;19;1;Night
0;16;1;Night
0;9;0;Night
0;2;0;Night
0;0;0;Night
0;5;0;Night
0;4;0;Night
0;0;0;Night
0;8;0;Night
0;0;0;Night
0;6;0;Night
0;0;0;Night
0;7;0;Night
0;0;0;Night
0;4;0;Night
0;0;0;Night
0;2;0;Night
0;18;1;Night
0;59;1;Night
0;12;0;Night
0;15;1;Night
0;0;0;Night
0;1;0;Night
0;6;0;Night
0;0;0;Night
0;5;0;Night
0;20;1;Night
0;52;1;Night
0;0;0;Night
0;0;0;Night
0;0;0;Morning
0;0;0;Morning
0;16;1;Morning
0;0;0;Morning
0;25;1;Morning
0;0;0;Morning
0;7;0;Morning
0;71;1;Night
0;4;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;3;0;Night
0;4;0;Night
0;0;0;Night
0;0;0;Night
0;1;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
1;119;1;Night
1;0;0;Night
1;3;0;Night
1;0;0;Night
1;0;0;Night
1;17;1;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;8;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;1;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;3;0;Night
0;0;0;Night
0;0;0;Night
1;0;0;Night
1;0;0;Night
1;25;1;Night
1;0;0;Night
1;6;0;Night
1;0;0;Night
1;91;1;Night
1;68;1;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
0;7;0;Morning
0;9;0;Morning
0;24;1;Morning
0;62;1;Morning
0;26;1;Morning
0;1;0;Morning
0;5;0;Morning
0;10;0;Morning
0;12;0;Morning
0;33;1;Morning
0;0;0;Morning
0;5;0;Morning
1;65;1;Morning
1;44;1;Morning
1;48;1;Morning
1;26;1;Morning
1;74;1;Morning
1;28;1;Morning
1;32;1;Morning
1;89;1;Morning
1;61;1;Morning
1;58;1;Morning
1;26;1;Morning
1;46;1;Morning
1;22;1;Morning
1;39;1;Morning
1;51;1;Morning
0;2;0;Afternoon
0;3;0;Afternoon
0;14;0;Afternoon
0;0;0;Afternoon
0;9;0;Afternoon
0;0;0;Afternoon
0;2;0;Afternoon
0;0;0;Afternoon
0;31;1;Afternoon
0;9;0;Afternoon
0;5;0;Afternoon
0;12;0;Afternoon
1;7;0;Afternoon
1;0;0;Afternoon
1;95;1;Afternoon
1;4;0;Afternoon
1;20;1;Afternoon
1;0;0;Afternoon
1;4;0;Afternoon
1;13;0;Afternoon
1;0;0;Afternoon
1;10;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;27;1;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;18;1;Afternoon
0;19;1;Afternoon
0;4;0;Afternoon
0;3;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
1;7;0;Afternoon
1;1;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;3;0;Afternoon
1;0;0;Afternoon
1;2;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;23;1;Afternoon
1;0;0;Afternoon
1;24;1;Afternoon
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;3;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
1;3;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;3;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
0;0;0;Morning
0;0;0;Morning
0;87;1;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;30;1;Morning
0;3;0;Morning
0;0;0;Morning
0;51;1;Morning
0;28;1;Morning
0;0;0;Morning
0;2;0;Morning
0;25;1;Morning
1;73;1;Morning
1;0;0;Morning
1;0;0;Morning
1;12;0;Morning
1;18;1;Morning
1;0;0;Morning
1;9;0;Morning
1;0;0;Morning
1;5;0;Morning
1;16;1;Morning
1;52;1;Morning
1;4;0;Morning
1;53;1;Morning
1;24;1;Morning
1;1;0;Morning
1;9;0;Morning
1;19;1;Morning
0;0;0;Morning
0;12;0;Morning
0;0;0;Morning
0;10;0;Morning
0;1;0;Morning
0;0;0;Morning
0;19;1;Morning
0;13;0;Morning
0;0;0;Morning
0;73;1;Morning
0;48;1;Morning
0;0;0;Morning
0;21;1;Morning
0;9;0;Morning
1;113;1;Morning
1;5;0;Morning
1;0;0;Morning
1;5;0;Morning
1;16;1;Morning
1;9;0;Morning
1;6;0;Morning
1;8;0;Morning
1;26;1;Morning
1;23;1;Morning
1;54;1;Morning
1;37;1;Morning
1;0;0;Morning
1;8;0;Morning
1;11;0;Morning
1;0;0;Morning
1;27;1;Morning
0;18;1;Afternoon
0;1;0;Afternoon
0;64;1;Afternoon
0;9;0;Afternoon
0;55;1;Afternoon
0;11;0;Afternoon
0;76;1;Afternoon
0;61;1;Afternoon
0;8;0;Afternoon
0;53;1;Afternoon
0;42;1;Afternoon
0;79;1;Afternoon
0;26;1;Afternoon
0;45;1;Afternoon
1;24;1;Afternoon
1;15;1;Afternoon
1;106;1;Afternoon
1;83;1;Afternoon
1;22;1;Afternoon
1;22;1;Afternoon
1;47;1;Afternoon
1;29;1;Afternoon
1;32;1;Afternoon
1;28;1;Afternoon
1;31;1;Afternoon
1;34;1;Afternoon
1;56;1;Afternoon
1;17;1;Afternoon
1;15;1;Afternoon
1;20;1;Afternoon
1;19;1;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;4;0;Afternoon
0;7;0;Afternoon
0;1;0;Afternoon
0;13;0;Afternoon
0;108;1;Afternoon
0;23;1;Afternoon
0;12;0;Afternoon
0;0;0;Afternoon
0;34;1;Afternoon
0;49;1;Afternoon
1;70;1;Afternoon
1;2;0;Afternoon
1;110;1;Afternoon
1;1;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;17;1;Afternoon
1;11;0;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;26;1;Afternoon
1;1;0;Afternoon
1;7;0;Afternoon
1;3;0;Afternoon
1;11;0;Afternoon
1;33;1;Afternoon
1;18;1;Afternoon
0;5;0;Morning
0;7;0;Morning
0;0;0;Morning
0;12;0;Morning
0;0;0;Morning
0;3;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;146;1;Morning
0;0;0;Morning
0;6;0;Morning
0;0;0;Morning
0;0;0;Morning
1;20;1;Morning
1;3;0;Morning
1;0;0;Morning
1;0;0;Morning
1;2;0;Morning
1;0;0;Morning
1;12;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;12;0;Morning
1;11;0;Morning
1;12;0;Morning
1;23;1;Morning
1;3;0;Morning
1;11;0;Morning
1;3;0;Morning
0;12;0;Night
0;0;0;Night
0;1;0;Night
0;11;0;Night
0;44;1;Night
0;29;1;Night
0;62;1;Night
0;34;1;Night
0;53;1;Night
0;25;1;Night
0;15;1;Night
0;83;1;Night
1;55;1;Night
1;77;1;Night
1;30;1;Night
1;15;1;Night
1;30;1;Night
1;28;1;Night
1;14;0;Night
1;0;0;Night
1;26;1;Night
1;17;1;Night
1;100;1;Night
1;21;1;Night
1;85;1;Night
1;14;0;Night
1;5;0;Night
1;40;1;Night
1;58;1;Night
0;7;0;Night
0;16;1;Night
1;10;0;Night
1;0;0;Night
1;21;1;Night
0;31;1;Morning
0;6;0;Morning
0;0;0;Morning
0;79;1;Morning
0;4;0;Morning
0;18;1;Morning
0;2;0;Morning
0;1;0;Morning
0;1;0;Morning
0;1;0;Morning
0;9;0;Morning
0;0;0;Morning
0;3;0;Morning
0;14;0;Morning
1;66;1;Morning
1;67;1;Morning
1;53;1;Morning
1;89;1;Morning
1;0;0;Morning
1;27;1;Morning
1;5;0;Morning
1;0;0;Morning
1;6;0;Morning
1;31;1;Morning
1;0;0;Morning
1;0;0;Morning
1;7;0;Morning
1;5;0;Morning
1;0;0;Morning
0;7;0;Afternoon
0;47;1;Afternoon
0;10;0;Afternoon
0;29;1;Afternoon
0;15;1;Afternoon
0;25;1;Afternoon
0;46;1;Afternoon
0;42;1;Afternoon
0;8;0;Afternoon
0;1;0;Afternoon
0;5;0;Afternoon
0;25;1;Afternoon
0;26;1;Afternoon
0;14;0;Afternoon
1;33;1;Afternoon
1;45;1;Afternoon
1;13;0;Afternoon
1;40;1;Afternoon
1;14;0;Afternoon
1;22;1;Afternoon
1;25;1;Afternoon
1;34;1;Afternoon
1;15;1;Afternoon
1;57;1;Afternoon
1;25;1;Afternoon
1;130;1;Afternoon
1;20;1;Afternoon
1;51;1;Afternoon
1;52;1;Afternoon
1;23;1;Afternoon
1;7;0;Afternoon
1;47;1;Night
0;0;0;Night
0;2;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;5;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
1;0;0;Night
1;27;1;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;5;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;90;1;Night
1;0;0;Night
1;0;0;Night
0;0;0;Morning
0;0;0;Morning
0;4;0;Morning
0;0;0;Morning
0;1;0;Morning
0;1;0;Morning
0;25;1;Morning
0;25;1;Morning
0;4;0;Morning
0;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;10;0;Morning
1;0;0;Morning
1;8;0;Morning
1;0;0;Morning
1;17;1;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;2;0;Morning
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;6;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;0;0;Afternoon
0;6;0;Afternoon
1;0;0;Afternoon
1;51;1;Afternoon
1;0;0;Afternoon
1;0;0;Afternoon
1;30;1;Afternoon
1;13;0;Afternoon
1;10;0;Afternoon
1;12;0;Afternoon
1;2;0;Afternoon
0;0;0;Night
0;3;0;Night
0;2;0;Night
0;0;0;Night
0;5;0;Night
0;0;0;Night
0;4;0;Night
0;4;0;Night
0;0;0;Night
0;6;0;Night
0;9;0;Night
0;8;0;Night
0;0;0;Night
0;0;0;Night
1;9;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;1;0;Night
1;9;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;1;0;Night
1;0;0;Night
1;0;0;Night
1;61;1;Night
1;0;0;Night
1;5;0;Night
1;5;0;Night
1;20;1;Night
0;10;0;Morning
0;0;0;Morning
0;8;0;Morning
0;6;0;Morning
0;0;0;Morning
0;3;0;Morning
0;12;0;Morning
0;7;0;Morning
0;0;0;Morning
0;16;1;Morning
0;3;0;Morning
0;0;0;Morning
0;17;1;Night
0;0;0;Morning
1;56;1;Morning
1;0;0;Morning
1;4;0;Morning
1;2;0;Morning
1;0;0;Morning
1;8;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;41;1;Morning
1;0;0;Morning
1;4;0;Morning
1;0;0;Morning
1;0;0;Morning
1;24;1;Morning
0;0;0;Night
0;9;0;Night
0;2;0;Night
0;0;0;Night
0;5;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;3;0;Night
0;1;0;Night
0;0;0;Night
1;4;0;Night
1;2;0;Night
1;0;0;Night
1;0;0;Night
1;9;0;Night
1;60;1;Night
1;0;0;Night
1;18;1;Night
1;1;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;2;0;Night
1;0;0;Night
1;7;0;Night
1;0;0;Night
1;0;0;Night
0;11;0;Morning
0;0;0;Morning
0;23;1;Morning
0;8;0;Morning
0;20;1;Morning
0;5;0;Morning
0;2;0;Morning
0;14;0;Morning
0;21;1;Morning
0;20;1;Morning
0;3;0;Morning
0;2;0;Morning
0;0;0;Morning
1;26;1;Morning
1;0;0;Morning
1;21;1;Morning
1;39;1;Morning
1;0;0;Morning
1;25;1;Morning
1;0;0;Morning
1;4;0;Morning
1;5;0;Morning
1;0;0;Morning
1;17;1;Morning
1;1;0;Morning
1;18;1;Morning
1;0;0;Morning
1;31;1;Morning
1;13;0;Morning
1;10;0;Morning
0;0;0;Night
0;0;0;Night
0;5;0;Night
0;0;0;Night
0;2;0;Night
0;0;0;Night
0;0;0;Night
0;20;1;Night
0;9;0;Night
0;18;1;Night
0;13;0;Night
0;8;0;Night
0;0;0;Night
0;0;0;Night
1;9;0;Night
1;0;0;Night
1;1;0;Night
1;0;0;Night
1;0;0;Night
1;2;0;Night
1;10;0;Night
1;15;1;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;14;0;Night
1;8;0;Night
0;1;0;Night
0;14;0;Night
0;37;1;Night
0;6;0;Night
0;12;0;Night
0;12;0;Night
0;5;0;Night
0;11;0;Night
0;12;0;Night
0;9;0;Night
0;15;1;Night
0;56;1;Night
0;4;0;Night
0;23;1;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;7;0;Night
1;10;0;Night
1;15;1;Night
1;0;0;Night
1;19;1;Night
1;6;0;Night
1;20;1;Night
1;0;0;Night
1;10;0;Night
1;6;0;Night
1;18;1;Night
1;4;0;Night
1;22;1;Night
1;7;0;Night
0;0;0;Night
0;3;0;Night
0;8;0;Night
0;33;1;Night
0;0;0;Night
0;7;0;Night
0;10;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;6;0;Night
0;0;0;Night
1;0;0;Afternoon
1;21;1;Night
1;2;0;Night
1;13;0;Night
1;0;0;Night
1;0;0;Night
1;4;0;Night
1;0;0;Night
1;0;0;Night
1;6;0;Night
1;118;1;Afternoon
1;0;0;Night
1;0;0;Night
1;25;1;Night
1;0;0;Night
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;30;1;Morning
0;0;0;Morning
0;14;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;130;1;Morning
1;20;1;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;12;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
0;39;1;Afternoon
0;45;1;Afternoon
0;1;0;Afternoon
0;51;1;Afternoon
0;5;0;Afternoon
0;11;0;Afternoon
0;12;0;Afternoon
0;0;0;Afternoon
0;36;1;Afternoon
0;67;1;Afternoon
0;117;1;Afternoon
0;22;1;Afternoon
0;70;1;Afternoon
0;105;1;Afternoon
1;58;1;Afternoon
1;68;1;Afternoon
1;18;1;Afternoon
1;18;1;Afternoon
1;34;1;Afternoon
1;70;1;Afternoon
1;28;1;Afternoon
1;53;1;Afternoon
1;57;1;Afternoon
1;16;1;Afternoon
1;26;1;Afternoon
1;43;1;Afternoon
1;7;0;Afternoon
1;8;0;Afternoon
1;5;0;Afternoon
1;15;1;Afternoon
1;42;1;Afternoon
0;0;0;Night
0;0;0;Night
1;7;0;Night
1;26;1;Night
1;0;0;Night
0;0;0;Night
0;6;0;Night
0;8;0;Night
0;84;1;Night
0;73;1;Night
1;90;1;Night
1;16;1;Night
1;27;1;Night
1;25;1;Night
1;7;0;Night
1;13;0;Night
1;18;1;Night
0;9;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
0;0;0;Night
0;0;0;Night
0;5;0;Night
0;0;0;Night
0;2;0;Night
1;2;0;Night
1;0;0;Night
1;0;0;Night
1;2;0;Night
1;0;0;Night
0;0;0;Night
0;0;0;Night
0;9;0;Night
0;0;0;Night
0;7;0;Night
1;5;0;Night
1;0;0;Night
1;0;0;Night
1;18;1;Night
1;0;0;Night
1;0;0;Night
0;2;0;Morning
0;10;0;Morning
0;0;0;Morning
0;1;0;Morning
0;6;0;Morning
0;1;0;Morning
0;4;0;Morning
0;0;0;Morning
0;0;0;Morning
0;22;1;Morning
0;2;0;Morning
0;0;0;Morning
0;6;0;Morning
0;0;0;Morning
1;35;1;Morning
1;16;1;Morning
1;23;1;Morning
1;17;1;Morning
1;5;0;Morning
1;0;0;Morning
1;3;0;Morning
1;13;0;Morning
1;0;0;Morning
1;4;0;Morning
1;0;0;Morning
1;2;0;Morning
1;1;0;Morning
1;0;0;Morning
1;2;0;Morning
1;0;0;Morning
1;34;1;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;15;1;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
1;47;1;Morning
1;9;0;Morning
1;5;0;Morning
1;0;0;Morning
1;12;0;Morning
1;3;0;Morning
1;0;0;Morning
1;65;1;Morning
1;0;0;Morning
1;0;0;Morning
1;4;0;Morning
1;47;1;Morning
0;42;1;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;0;0;Morning
0;6;0;Morning
0;7;0;Morning
0;68;1;Morning
0;0;0;Morning
0;65;1;Morning
0;0;0;Morning
1;3;0;Morning
1;0;0;Morning
1;2;0;Morning
1;5;0;Morning
1;0;0;Morning
1;1;0;Morning
1;6;0;Morning
1;0;0;Morning
1;0;0;Morning
1;5;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
1;0;0;Morning
0;35;1;Afternoon
0;30;1;Afternoon
0;8;0;Afternoon
0;53;1;Afternoon
0;4;0;Afternoon
0;47;1;Afternoon
0;48;1;Afternoon
0;9;0;Afternoon
1;0;0;Afternoon
1;101;1;Afternoon
1;14;0;Afternoon
1;108;1;Afternoon
1;81;1;Afternoon
1;74;1;Afternoon
1;40;1;Afternoon
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;0;0;Night
0;1;0;Night
0;0;0;Night
0;0;0;Night
0;2;0;Night
0;0;0;Night
0;0;0;Night
0;2;0;Night
0;0;0;Night
1;23;1;Afternoon
1;3;0;Night
1;7;0;Night
1;2;0;Night
1;0;0;Night
1;1;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
1;0;0;Night
0;17;1;Night
0;40;1;Night
0;118;1;Night
0;11;0;Night
0;43;1;Night
0;51;1;Night
1;31;1;Night
1;0;0;Night
1;1;0;Night
1;59;1;Night
1;22;1;Night
1;10;0;Night
1;8;0;Night
0;7;0;Afternoon
0;8;0;Afternoon
0;8;0;Afternoon
0;44;1;Afternoon
0;18;1;Afternoon
0;9;0;Afternoon
0;35;1;Afternoon
0;0;0;Afternoon
0;8;0;Afternoon
1;13;0;Afternoon
1;8;0;Afternoon
1;23;1;Afternoon
1;9;0;Afternoon
1;6;0;Afternoon
1;3;0;Afternoon
1;42;1;Afternoon
1;0;0;Afternoon
1;10;0;Afternoon
1;6;0;Afternoon
1;16;1;Afternoon
0;24;1;Afternoon
0;6;0;Afternoon
0;7;0;Afternoon
